individual_iri,content_url,annotated_as,symptom_iris
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_108507,Data/PaddyDoctor/downy_mildew/108507.jpg,Downy_Mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_109881,Data/PaddyDoctor/downy_mildew/109881.jpg,Downy_Mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_109897,Data/PaddyDoctor/downy_mildew/109897.jpg,Downy_Mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_100090,Data/PaddyDoctor/hispa/100090.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_100520,Data/PaddyDoctor/hispa/100520.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_100787,Data/PaddyDoctor/hispa/100787.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_101108,Data/PaddyDoctor/hispa/101108.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_102900,Data/PaddyDoctor/hispa/102900.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_102931,Data/PaddyDoctor/hispa/102931.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_103411,Data/PaddyDoctor/hispa/103411.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_103693,Data/PaddyDoctor/hispa/103693.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_103827,Data/PaddyDoctor/hispa/103827.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_105278,Data/PaddyDoctor/hispa/105278.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_105312,Data/PaddyDoctor/hispa/105312.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_105438,Data/PaddyDoctor/hispa/105438.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_106601,Data/PaddyDoctor/hispa/106601.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_107513,Data/PaddyDoctor/hispa/107513.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_107842,Data/PaddyDoctor/hispa/107842.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108177,Data/PaddyDoctor/hispa/108177.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108384,Data/PaddyDoctor/hispa/108384.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108432,Data/PaddyDoctor/hispa/108432.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108957,Data/PaddyDoctor/hispa/108957.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_109390,Data/PaddyDoctor/hispa/109390.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_109595,Data/PaddyDoctor/hispa/109595.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_109712,Data/PaddyDoctor/hispa/109712.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_110081,Data/PaddyDoctor/hispa/110081.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_110378,Data/PaddyDoctor/hispa/110378.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_110399,Data/PaddyDoctor/hispa/110399.jpg,Hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_100165,Data/PaddyDoctor/normal/100165.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_100273,Data/PaddyDoctor/normal/100273.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_101311,Data/PaddyDoctor/normal/101311.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_102814,Data/PaddyDoctor/normal/102814.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_103870,Data/PaddyDoctor/normal/103870.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_104213,Data/PaddyDoctor/normal/104213.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_104680,Data/PaddyDoctor/normal/104680.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_104701,Data/PaddyDoctor/normal/104701.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_104840,Data/PaddyDoctor/normal/104840.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_105092,Data/PaddyDoctor/normal/105092.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_105445,Data/PaddyDoctor/normal/105445.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_105652,Data/PaddyDoctor/normal/105652.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_105827,Data/PaddyDoctor/normal/105827.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_106602,Data/PaddyDoctor/normal/106602.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_107026,Data/PaddyDoctor/normal/107026.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_107536,Data/PaddyDoctor/normal/107536.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_107867,Data/PaddyDoctor/normal/107867.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_107942,Data/PaddyDoctor/normal/107942.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_108500,Data/PaddyDoctor/normal/108500.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_108881,Data/PaddyDoctor/normal/108881.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_109087,Data/PaddyDoctor/normal/109087.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_109139,Data/PaddyDoctor/normal/109139.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_109348,Data/PaddyDoctor/normal/109348.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_110012,Data/PaddyDoctor/normal/110012.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_110169,Data/PaddyDoctor/normal/110169.jpg,Normal_Health,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_100276,Data/PaddyDoctor/blast/100276.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_100738,Data/PaddyDoctor/blast/100738.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_101573,Data/PaddyDoctor/blast/101573.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_101811,Data/PaddyDoctor/blast/101811.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_102604,Data/PaddyDoctor/blast/102604.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_102643,Data/PaddyDoctor/blast/102643.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_102739,Data/PaddyDoctor/blast/102739.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_103182,Data/PaddyDoctor/blast/103182.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_103271,Data/PaddyDoctor/blast/103271.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_103354,Data/PaddyDoctor/blast/103354.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_103477,Data/PaddyDoctor/blast/103477.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_103549,Data/PaddyDoctor/blast/103549.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_103749,Data/PaddyDoctor/blast/103749.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_103785,Data/PaddyDoctor/blast/103785.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_103945,Data/PaddyDoctor/blast/103945.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_104433,Data/PaddyDoctor/blast/104433.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_105061,Data/PaddyDoctor/blast/105061.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_105939,Data/PaddyDoctor/blast/105939.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_106069,Data/PaddyDoctor/blast/106069.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_106324,Data/PaddyDoctor/blast/106324.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_106569,Data/PaddyDoctor/blast/106569.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_107406,Data/PaddyDoctor/blast/107406.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_109508,Data/PaddyDoctor/blast/109508.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_110109,Data/PaddyDoctor/blast/110109.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_blast_110176,Data/PaddyDoctor/blast/110176.jpg,Rice_Blast_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_100011,Data/PaddyDoctor/tungro/100011.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_100016,Data/PaddyDoctor/tungro/100016.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_100098,Data/PaddyDoctor/tungro/100098.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_101832,Data/PaddyDoctor/tungro/101832.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_102583,Data/PaddyDoctor/tungro/102583.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_103252,Data/PaddyDoctor/tungro/103252.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_103943,Data/PaddyDoctor/tungro/103943.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_103985,Data/PaddyDoctor/tungro/103985.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_104236,Data/PaddyDoctor/tungro/104236.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_104683,Data/PaddyDoctor/tungro/104683.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_105016,Data/PaddyDoctor/tungro/105016.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_105124,Data/PaddyDoctor/tungro/105124.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_105129,Data/PaddyDoctor/tungro/105129.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_105197,Data/PaddyDoctor/tungro/105197.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_105808,Data/PaddyDoctor/tungro/105808.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_106500,Data/PaddyDoctor/tungro/106500.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_106594,Data/PaddyDoctor/tungro/106594.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_107588,Data/PaddyDoctor/tungro/107588.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_107706,Data/PaddyDoctor/tungro/107706.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_107839,Data/PaddyDoctor/tungro/107839.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_108141,Data/PaddyDoctor/tungro/108141.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_109436,Data/PaddyDoctor/tungro/109436.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_109983,Data/PaddyDoctor/tungro/109983.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_110308,Data/PaddyDoctor/tungro/110308.jpg,Rice_Tungro_Disease,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_110381,Data/PaddyDoctor/tungro/110381.jpg,Rice_Tungro_Disease,
