individual_iri,image_path,ground_truth_label,symptom_iris
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_107390,Data/PaddyDoctor/downy_mildew/107390.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104190,Data/PaddyDoctor/downy_mildew/104190.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_100170,Data/PaddyDoctor/downy_mildew/100170.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_110212,Data/PaddyDoctor/downy_mildew/110212.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_109014,Data/PaddyDoctor/downy_mildew/109014.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_106640,Data/PaddyDoctor/downy_mildew/106640.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_109865,Data/PaddyDoctor/downy_mildew/109865.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103994,Data/PaddyDoctor/downy_mildew/103994.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102111,Data/PaddyDoctor/downy_mildew/102111.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_100017,Data/PaddyDoctor/downy_mildew/100017.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105919,Data/PaddyDoctor/downy_mildew/105919.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103086,Data/PaddyDoctor/downy_mildew/103086.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_105511,Data/PaddyDoctor/downy_mildew/105511.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102851,Data/PaddyDoctor/downy_mildew/102851.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102327,Data/PaddyDoctor/downy_mildew/102327.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_106198,Data/PaddyDoctor/downy_mildew/106198.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_102551,Data/PaddyDoctor/downy_mildew/102551.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_104365,Data/PaddyDoctor/downy_mildew/104365.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_103157,Data/PaddyDoctor/downy_mildew/103157.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_109411,Data/PaddyDoctor/downy_mildew/109411.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_downy_mildew_106268,Data/PaddyDoctor/downy_mildew/106268.jpg,downy_mildew,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_106412,Data/PaddyDoctor/hispa/106412.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108421,Data/PaddyDoctor/hispa/108421.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_106634,Data/PaddyDoctor/hispa/106634.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_102512,Data/PaddyDoctor/hispa/102512.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_105689,Data/PaddyDoctor/hispa/105689.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_101924,Data/PaddyDoctor/hispa/101924.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_103274,Data/PaddyDoctor/hispa/103274.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108026,Data/PaddyDoctor/hispa/108026.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_109525,Data/PaddyDoctor/hispa/109525.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_105512,Data/PaddyDoctor/hispa/105512.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_102597,Data/PaddyDoctor/hispa/102597.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_101748,Data/PaddyDoctor/hispa/101748.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_106819,Data/PaddyDoctor/hispa/106819.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108957,Data/PaddyDoctor/hispa/108957.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_104525,Data/PaddyDoctor/hispa/104525.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_106013,Data/PaddyDoctor/hispa/106013.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_101315,Data/PaddyDoctor/hispa/101315.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108288,Data/PaddyDoctor/hispa/108288.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_104960,Data/PaddyDoctor/hispa/104960.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_104199,Data/PaddyDoctor/hispa/104199.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_105379,Data/PaddyDoctor/hispa/105379.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_108410,Data/PaddyDoctor/hispa/108410.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_107103,Data/PaddyDoctor/hispa/107103.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_106501,Data/PaddyDoctor/hispa/106501.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_hispa_105838,Data/PaddyDoctor/hispa/105838.jpg,hispa,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_108285,Data/PaddyDoctor/normal/108285.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_106136,Data/PaddyDoctor/normal/106136.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_103134,Data/PaddyDoctor/normal/103134.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_106563,Data/PaddyDoctor/normal/106563.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_106220,Data/PaddyDoctor/normal/106220.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_102410,Data/PaddyDoctor/normal/102410.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_107838,Data/PaddyDoctor/normal/107838.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_100002,Data/PaddyDoctor/normal/100002.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_108444,Data/PaddyDoctor/normal/108444.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_101695,Data/PaddyDoctor/normal/101695.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_102293,Data/PaddyDoctor/normal/102293.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_105660,Data/PaddyDoctor/normal/105660.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_108284,Data/PaddyDoctor/normal/108284.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_108607,Data/PaddyDoctor/normal/108607.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_107175,Data/PaddyDoctor/normal/107175.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_100696,Data/PaddyDoctor/normal/100696.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_104879,Data/PaddyDoctor/normal/104879.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_102194,Data/PaddyDoctor/normal/102194.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_101999,Data/PaddyDoctor/normal/101999.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_109383,Data/PaddyDoctor/normal/109383.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_106852,Data/PaddyDoctor/normal/106852.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_102357,Data/PaddyDoctor/normal/102357.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_108438,Data/PaddyDoctor/normal/108438.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_106978,Data/PaddyDoctor/normal/106978.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_normal_103304,Data/PaddyDoctor/normal/103304.jpg,normal,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_106799,Data/PaddyDoctor/tungro/106799.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_103091,Data/PaddyDoctor/tungro/103091.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_109073,Data/PaddyDoctor/tungro/109073.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_109431,Data/PaddyDoctor/tungro/109431.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_101242,Data/PaddyDoctor/tungro/101242.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_101517,Data/PaddyDoctor/tungro/101517.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_102024,Data/PaddyDoctor/tungro/102024.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_101243,Data/PaddyDoctor/tungro/101243.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_105615,Data/PaddyDoctor/tungro/105615.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_101763,Data/PaddyDoctor/tungro/101763.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_107034,Data/PaddyDoctor/tungro/107034.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_102982,Data/PaddyDoctor/tungro/102982.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_103561,Data/PaddyDoctor/tungro/103561.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_105818,Data/PaddyDoctor/tungro/105818.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_105514,Data/PaddyDoctor/tungro/105514.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_103795,Data/PaddyDoctor/tungro/103795.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_106788,Data/PaddyDoctor/tungro/106788.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_108283,Data/PaddyDoctor/tungro/108283.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_102523,Data/PaddyDoctor/tungro/102523.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_104016,Data/PaddyDoctor/tungro/104016.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_104491,Data/PaddyDoctor/tungro/104491.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_109936,Data/PaddyDoctor/tungro/109936.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_107404,Data/PaddyDoctor/tungro/107404.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_106879,Data/PaddyDoctor/tungro/106879.jpg,tungro,
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_tungro_100682,Data/PaddyDoctor/tungro/100682.jpg,tungro,
