individual_iri,relative_path
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104154,Data/PaddyDoctor/bacterial_panicle_blight/104154.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104160,Data/PaddyDoctor/bacterial_panicle_blight/104160.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104162,Data/PaddyDoctor/bacterial_panicle_blight/104162.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104184,Data/PaddyDoctor/bacterial_panicle_blight/104184.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104192,Data/PaddyDoctor/bacterial_panicle_blight/104192.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104197,Data/PaddyDoctor/bacterial_panicle_blight/104197.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104216,Data/PaddyDoctor/bacterial_panicle_blight/104216.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104223,Data/PaddyDoctor/bacterial_panicle_blight/104223.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104237,Data/PaddyDoctor/bacterial_panicle_blight/104237.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104261,Data/PaddyDoctor/bacterial_panicle_blight/104261.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104269,Data/PaddyDoctor/bacterial_panicle_blight/104269.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104300,Data/PaddyDoctor/bacterial_panicle_blight/104300.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104320,Data/PaddyDoctor/bacterial_panicle_blight/104320.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104364,Data/PaddyDoctor/bacterial_panicle_blight/104364.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104414,Data/PaddyDoctor/bacterial_panicle_blight/104414.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104427,Data/PaddyDoctor/bacterial_panicle_blight/104427.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104460,Data/PaddyDoctor/bacterial_panicle_blight/104460.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104465,Data/PaddyDoctor/bacterial_panicle_blight/104465.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104505,Data/PaddyDoctor/bacterial_panicle_blight/104505.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104531,Data/PaddyDoctor/bacterial_panicle_blight/104531.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104569,Data/PaddyDoctor/bacterial_panicle_blight/104569.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104630,Data/PaddyDoctor/bacterial_panicle_blight/104630.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104636,Data/PaddyDoctor/bacterial_panicle_blight/104636.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104678,Data/PaddyDoctor/bacterial_panicle_blight/104678.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104684,Data/PaddyDoctor/bacterial_panicle_blight/104684.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104761,Data/PaddyDoctor/bacterial_panicle_blight/104761.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104770,Data/PaddyDoctor/bacterial_panicle_blight/104770.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104803,Data/PaddyDoctor/bacterial_panicle_blight/104803.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104815,Data/PaddyDoctor/bacterial_panicle_blight/104815.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104853,Data/PaddyDoctor/bacterial_panicle_blight/104853.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104912,Data/PaddyDoctor/bacterial_panicle_blight/104912.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_104980,Data/PaddyDoctor/bacterial_panicle_blight/104980.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105004,Data/PaddyDoctor/bacterial_panicle_blight/105004.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105013,Data/PaddyDoctor/bacterial_panicle_blight/105013.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105033,Data/PaddyDoctor/bacterial_panicle_blight/105033.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105065,Data/PaddyDoctor/bacterial_panicle_blight/105065.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105083,Data/PaddyDoctor/bacterial_panicle_blight/105083.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105100,Data/PaddyDoctor/bacterial_panicle_blight/105100.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105118,Data/PaddyDoctor/bacterial_panicle_blight/105118.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105145,Data/PaddyDoctor/bacterial_panicle_blight/105145.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105181,Data/PaddyDoctor/bacterial_panicle_blight/105181.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105258,Data/PaddyDoctor/bacterial_panicle_blight/105258.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105267,Data/PaddyDoctor/bacterial_panicle_blight/105267.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105335,Data/PaddyDoctor/bacterial_panicle_blight/105335.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105375,Data/PaddyDoctor/bacterial_panicle_blight/105375.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105377,Data/PaddyDoctor/bacterial_panicle_blight/105377.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105415,Data/PaddyDoctor/bacterial_panicle_blight/105415.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105487,Data/PaddyDoctor/bacterial_panicle_blight/105487.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105533,Data/PaddyDoctor/bacterial_panicle_blight/105533.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105550,Data/PaddyDoctor/bacterial_panicle_blight/105550.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105555,Data/PaddyDoctor/bacterial_panicle_blight/105555.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105578,Data/PaddyDoctor/bacterial_panicle_blight/105578.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105579,Data/PaddyDoctor/bacterial_panicle_blight/105579.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105614,Data/PaddyDoctor/bacterial_panicle_blight/105614.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105646,Data/PaddyDoctor/bacterial_panicle_blight/105646.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105650,Data/PaddyDoctor/bacterial_panicle_blight/105650.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105715,Data/PaddyDoctor/bacterial_panicle_blight/105715.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105725,Data/PaddyDoctor/bacterial_panicle_blight/105725.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105746,Data/PaddyDoctor/bacterial_panicle_blight/105746.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105778,Data/PaddyDoctor/bacterial_panicle_blight/105778.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105798,Data/PaddyDoctor/bacterial_panicle_blight/105798.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105844,Data/PaddyDoctor/bacterial_panicle_blight/105844.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105845,Data/PaddyDoctor/bacterial_panicle_blight/105845.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105848,Data/PaddyDoctor/bacterial_panicle_blight/105848.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105858,Data/PaddyDoctor/bacterial_panicle_blight/105858.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105875,Data/PaddyDoctor/bacterial_panicle_blight/105875.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105908,Data/PaddyDoctor/bacterial_panicle_blight/105908.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105935,Data/PaddyDoctor/bacterial_panicle_blight/105935.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105963,Data/PaddyDoctor/bacterial_panicle_blight/105963.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_105977,Data/PaddyDoctor/bacterial_panicle_blight/105977.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106056,Data/PaddyDoctor/bacterial_panicle_blight/106056.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106097,Data/PaddyDoctor/bacterial_panicle_blight/106097.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106119,Data/PaddyDoctor/bacterial_panicle_blight/106119.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106151,Data/PaddyDoctor/bacterial_panicle_blight/106151.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106212,Data/PaddyDoctor/bacterial_panicle_blight/106212.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106273,Data/PaddyDoctor/bacterial_panicle_blight/106273.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106283,Data/PaddyDoctor/bacterial_panicle_blight/106283.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106302,Data/PaddyDoctor/bacterial_panicle_blight/106302.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106318,Data/PaddyDoctor/bacterial_panicle_blight/106318.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106322,Data/PaddyDoctor/bacterial_panicle_blight/106322.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106342,Data/PaddyDoctor/bacterial_panicle_blight/106342.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106344,Data/PaddyDoctor/bacterial_panicle_blight/106344.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106349,Data/PaddyDoctor/bacterial_panicle_blight/106349.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106425,Data/PaddyDoctor/bacterial_panicle_blight/106425.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106466,Data/PaddyDoctor/bacterial_panicle_blight/106466.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106475,Data/PaddyDoctor/bacterial_panicle_blight/106475.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106477,Data/PaddyDoctor/bacterial_panicle_blight/106477.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106480,Data/PaddyDoctor/bacterial_panicle_blight/106480.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106531,Data/PaddyDoctor/bacterial_panicle_blight/106531.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106533,Data/PaddyDoctor/bacterial_panicle_blight/106533.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106538,Data/PaddyDoctor/bacterial_panicle_blight/106538.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106542,Data/PaddyDoctor/bacterial_panicle_blight/106542.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106568,Data/PaddyDoctor/bacterial_panicle_blight/106568.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106575,Data/PaddyDoctor/bacterial_panicle_blight/106575.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106578,Data/PaddyDoctor/bacterial_panicle_blight/106578.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106589,Data/PaddyDoctor/bacterial_panicle_blight/106589.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106613,Data/PaddyDoctor/bacterial_panicle_blight/106613.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106643,Data/PaddyDoctor/bacterial_panicle_blight/106643.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106686,Data/PaddyDoctor/bacterial_panicle_blight/106686.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106742,Data/PaddyDoctor/bacterial_panicle_blight/106742.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106743,Data/PaddyDoctor/bacterial_panicle_blight/106743.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106748,Data/PaddyDoctor/bacterial_panicle_blight/106748.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106830,Data/PaddyDoctor/bacterial_panicle_blight/106830.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106834,Data/PaddyDoctor/bacterial_panicle_blight/106834.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106889,Data/PaddyDoctor/bacterial_panicle_blight/106889.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106945,Data/PaddyDoctor/bacterial_panicle_blight/106945.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_106988,Data/PaddyDoctor/bacterial_panicle_blight/106988.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107010,Data/PaddyDoctor/bacterial_panicle_blight/107010.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107067,Data/PaddyDoctor/bacterial_panicle_blight/107067.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107165,Data/PaddyDoctor/bacterial_panicle_blight/107165.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107166,Data/PaddyDoctor/bacterial_panicle_blight/107166.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107214,Data/PaddyDoctor/bacterial_panicle_blight/107214.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107286,Data/PaddyDoctor/bacterial_panicle_blight/107286.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107317,Data/PaddyDoctor/bacterial_panicle_blight/107317.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107358,Data/PaddyDoctor/bacterial_panicle_blight/107358.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107388,Data/PaddyDoctor/bacterial_panicle_blight/107388.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107403,Data/PaddyDoctor/bacterial_panicle_blight/107403.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107432,Data/PaddyDoctor/bacterial_panicle_blight/107432.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107445,Data/PaddyDoctor/bacterial_panicle_blight/107445.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107459,Data/PaddyDoctor/bacterial_panicle_blight/107459.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107471,Data/PaddyDoctor/bacterial_panicle_blight/107471.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107505,Data/PaddyDoctor/bacterial_panicle_blight/107505.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107518,Data/PaddyDoctor/bacterial_panicle_blight/107518.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107519,Data/PaddyDoctor/bacterial_panicle_blight/107519.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107599,Data/PaddyDoctor/bacterial_panicle_blight/107599.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107611,Data/PaddyDoctor/bacterial_panicle_blight/107611.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107648,Data/PaddyDoctor/bacterial_panicle_blight/107648.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107649,Data/PaddyDoctor/bacterial_panicle_blight/107649.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107662,Data/PaddyDoctor/bacterial_panicle_blight/107662.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107676,Data/PaddyDoctor/bacterial_panicle_blight/107676.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107696,Data/PaddyDoctor/bacterial_panicle_blight/107696.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107719,Data/PaddyDoctor/bacterial_panicle_blight/107719.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107854,Data/PaddyDoctor/bacterial_panicle_blight/107854.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107859,Data/PaddyDoctor/bacterial_panicle_blight/107859.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107899,Data/PaddyDoctor/bacterial_panicle_blight/107899.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107913,Data/PaddyDoctor/bacterial_panicle_blight/107913.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107921,Data/PaddyDoctor/bacterial_panicle_blight/107921.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107947,Data/PaddyDoctor/bacterial_panicle_blight/107947.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107971,Data/PaddyDoctor/bacterial_panicle_blight/107971.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_107981,Data/PaddyDoctor/bacterial_panicle_blight/107981.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108023,Data/PaddyDoctor/bacterial_panicle_blight/108023.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108083,Data/PaddyDoctor/bacterial_panicle_blight/108083.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108161,Data/PaddyDoctor/bacterial_panicle_blight/108161.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108172,Data/PaddyDoctor/bacterial_panicle_blight/108172.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108195,Data/PaddyDoctor/bacterial_panicle_blight/108195.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108252,Data/PaddyDoctor/bacterial_panicle_blight/108252.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108369,Data/PaddyDoctor/bacterial_panicle_blight/108369.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108408,Data/PaddyDoctor/bacterial_panicle_blight/108408.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108467,Data/PaddyDoctor/bacterial_panicle_blight/108467.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108473,Data/PaddyDoctor/bacterial_panicle_blight/108473.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108501,Data/PaddyDoctor/bacterial_panicle_blight/108501.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108532,Data/PaddyDoctor/bacterial_panicle_blight/108532.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108543,Data/PaddyDoctor/bacterial_panicle_blight/108543.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108548,Data/PaddyDoctor/bacterial_panicle_blight/108548.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108585,Data/PaddyDoctor/bacterial_panicle_blight/108585.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108638,Data/PaddyDoctor/bacterial_panicle_blight/108638.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108706,Data/PaddyDoctor/bacterial_panicle_blight/108706.jpg
http://www.semanticweb.org/arifu/ontologies/2026/3/riceMMKG#PaddyDoctor_bacterial_panicle_blight_108708,Data/PaddyDoctor/bacterial_panicle_blight/108708.jpg
